2.5,27.42187500000003,26.22274528803067,24.75936114357448,22.569016939426024,22.160614421720922,21.464574949266673,21.331502781370705,20.378424511137943,19.760263219035053,18.907857627455165,17.666015625000025,16.51573204989434,14.992152617722082,16.117216813587618,17.36356601740995,18.19040249442941,19.51608566543257,20.532730759054118,22.521452795310452,24.25781250000003,25.727084968504574,27.170361926173197,28.216280092344846,29.010843782664168,29.685050461751786,29.86865422058038,29.59048887613635,29.4017413579947,28.320564911073124,
3.0,28.47656250000003,27.271655099551896,25.275181167398948,23.572084358956072,23.124119396578354,22.377961117320574,21.75813283699812,21.162210069258634,20.465986905429162,19.527787385732385,18.45703125000003,17.159202129760352,15.806943520859155,16.994344259225034,18.24552492623077,19.072361403250223,20.39321311106998,21.347521662191177,23.37941290179846,25.04882812500003,26.6569796059204,27.523223769370247,28.608172871405188,29.864103893918994,30.14174354577874,30.350406708009096,30.5935562956664,29.917561381819166,29.369474722594354,
3.5,32.69531250000004,34.089568874439884,35.07576162006386,35.608893393316635,35.649684069724984,35.62206055410216,34.98366456144797,33.7027789991897,33.169013260523144,32.8562771886926,32.431640625000014,31.53003391343456,30.310221596698852,28.835564775330127,28.663664536676944,28.829031832080762,29.164487567444112,29.33247251293437,28.95615359397051,30.322265625000014,31.306452792999544,31.75756588773491,32.52710066200864,32.8505142833109,33.338595133967395,33.2409216325814,32.5996911347265,31.980841477117043,32.516204157158036,
4.0,31.64062500000004,33.04065906291865,34.04412157241492,34.60582597378659,34.68617909486755,34.70867438604826,34.13040445019315,33.310886220129355,32.81615141732609,32.54631230955398,32.431640625000014,31.53003391343456,30.63613795795368,29.383769428853512,29.325133718292587,29.490501013696406,29.712692220967494,29.495430693561783,29.385133647214513,30.058593750000014,30.996487913860932,31.051842201340794,31.743315103887955,32.42388422768349,32.42520896591349,32.27741665772396,32.09815742496147,30.9492014294681,31.46729434563681,
4.5,31.113281250000036,32.516204157158036,33.528301548590456,33.602758554256546,34.20442660743883,33.795288217994354,33.27714433893832,32.52710066200866,32.110427730931974,31.92638255127677,31.640625000000018,30.886563833568555,29.658388874189207,28.5066419832161,28.443174809471728,28.66366453667685,28.835564775330084,28.68063979042472,28.312683514104503,29.26757812500002,30.066593276445104,30.698980358143743,30.95952954576726,31.570624116428657,31.51182279785959,31.79566417029525,31.095090005431423,30.433381405643637,30.41838453411558,
53.5,1.0546875,1.0489098115212256,1.5474600714734035,1.504601129295067,1.4452574622861458,1.3700792520808502,1.2798901668822409,1.5675711162413786,1.4114473727882166,1.2398595165544355,1.3183593750000004,1.2869401597320247,1.1407072643918958,1.0964093070467782,0.9922037724234312,0.8268364770195233,0.7674865149327437,0.6518327225096545,0.6434700798660118,0.5273437499999998,0.3099648791386088,0.35286184319705394,0.3918927790603445,0.42663005562741363,0.4566930840269499,0.48175248742871524,1.0030674195300446,1.0316400476489356,1.0489098115212256,
53.0,2.109375,2.0978196230424513,2.063280095297871,2.0061348390600893,2.4087624371435767,2.2834654201347506,2.1331502781370686,1.9594638953017234,2.117171059182325,2.1697541539702625,2.1093750000000004,2.1449002662200405,1.9554981675289638,1.9735367526842005,1.8741626812442598,1.7087953858403484,1.6446139605701646,1.4666236256467227,1.7159202129760314,1.8457031249999993,1.859789274831653,2.117171059182324,1.9594638953017225,2.133150278137068,2.28346542013475,2.4087624371435763,2.0061348390600893,2.063280095297871,2.0978196230424513,
52.5,4.746093749999999,4.720094151845515,5.158200238244677,5.015337097650223,4.817524874287153,5.02362392429645,4.69293061190155,4.702713348724135,4.587203961561703,4.029543428801914,3.955078125,3.431840425952065,3.0962054319208594,2.741023267616945,2.260019703853373,0.2756121590065078,0.5482046535233882,0.8147909031370681,1.0724501331100196,1.3183593749999993,1.5498243956930442,1.76430921598527,2.351356674362067,2.5597803337644818,3.19685158818865,3.372267412001007,4.0122696781201785,4.126560190595742,4.195639246084903,
52.5,1.0546875,1.0489098115212256,1.5474600714734035,1.504601129295067,1.4452574622861458,1.3700792520808502,1.2798901668822409,1.5675711162413786,1.4114473727882166,1.2398595165544355,1.3183593750000004,1.2869401597320247,1.1407072643918958,1.0964093070467782,0.9922037724234312,0.8268364770195233,0.7674865149327437,0.6518327225096545,0.6434700798660118,0.5273437499999998,0.3099648791386088,0.35286184319705394,0.3918927790603445,0.42663005562741363,0.4566930840269499,0.48175248742871524,1.0030674195300446,1.0316400476489356,1.0489098115212256,
52.0,5.800781249999999,5.76900396336674,5.674020262069145,6.018404517180267,5.781029849144582,5.4803170083234,5.546190723156377,5.486498906844824,4.940065804758757,4.959438066217741,4.482421875,4.28980053244008,3.9109963350579275,3.5085097825496914,3.086856180872901,1.7639178176416501,1.7542548912748424,1.7925399869015497,1.9304102395980351,2.109374999999999,2.4797190331088705,2.470032902379378,2.7432494534224117,3.413040445019309,4.110237756242549,4.335772386858437,4.513803387885201,5.158200238244677,5.244549057606128,
